LK_SL_TRIAL_L2_DATA_ID;LK_EXPERIMENT_EXPERIMENT_ID;YEAR;SPECIES_GROUP;SPECIES;SPECIES_SPECIFICITY;ORIGIN;SL_TRIAL;REPLICATION_NUM;ENTRY_NUM;TRANSFER_APPY;TRAIT;RESULT;FIABILITY_SYSTEM;FIABILITY_EXPERIMENTAL_x;FIABILITY_EXPERIMENTAL_REASON;FIABILITY_BREEDER_x;FIABILITY_BREEDER_REASON;SPECIES_ID;SPECIES_SPECIFICITY_ID;ESPECE_FR;RESULT_NUM;REGION;DEPARTMENT;COMMUNE;LAT;LON;RESPONSIBILITY;TEAM;CULTURE_UNIT;FIABILITY_EXPERIMENTAL_y;FIABILITY_BREEDER_y;LK_STOCK_S1_DATA_ID;MAIN_NAME;PEDIGREE;STRUCTURE;P1;P2;NEXT_STAGE;SELF_NB;FGD;FHB_INO;HARVEST_DATE;None;PHOSPHATE;SOWING_DATE;SPRAY
736873;57476;2015;7;W;-;RC;WW_PL_02;4;22;0;YD16QH;89,92;;;;;;13;26;Blé tendre;89.92;;;;;;;;;;;4181;;;;;;;;;;;;;;
736885;57476;2015;7;W;-;RC;WW_PL_02;2;23;0;%MOIS;18,04;;;;;;13;26;Blé tendre;18.04;;;;;;;;;;;152292;;;;;;;;;;;;;;
736885;57476;2015;7;W;-;RC;WW_PL_02;2;23;0;YD15QH;94,69;;;;;;13;26;Blé tendre;94.69;;;;;;;;;;;152292;;;;;;;;;;;;;;
736885;57476;2015;7;W;-;RC;WW_PL_02;2;23;0;YD16QH;95,8;;;;;;13;26;Blé tendre;95.8;;;;;;;;;;;152292;;;;;;;;;;;;;;
736888;57476;2015;7;W;-;RC;WW_PL_02;3;24;0;%MOIS;16,94;;;;;;13;26;Blé tendre;16.94;;;;;;;;;;;210025;R10749;WS_RW10749;FL;OPUS;00ST82;;;;;;;;;
736888;57476;2015;7;W;-;RC;WW_PL_02;3;24;0;YD15QH;92,22;;;;;;13;26;Blé tendre;92.22;;;;;;;;;;;210025;R10749;WS_RW10749;FL;OPUS;00ST82;;;;;;;;;
736888;57476;2015;7;W;-;RC;WW_PL_02;3;24;0;YD16QH;93,29;;;;;;13;26;Blé tendre;93.29;;;;;;;;;;;210025;R10749;WS_RW10749;FL;OPUS;00ST82;;;;;;;;;
736886;57476;2015;7;W;-;RC;WW_PL_02;4;24;0;%MOIS;17,14;;;;;;13;26;Blé tendre;17.14;;;;;;;;;;;210025;R10749;WS_RW10749;FL;OPUS;00ST82;;;;;;;;;
736886;57476;2015;7;W;-;RC;WW_PL_02;4;24;0;YD15QH;93,12;;;;;;13;26;Blé tendre;93.12;;;;;;;;;;;210025;R10749;WS_RW10749;FL;OPUS;00ST82;;;;;;;;;
736886;57476;2015;7;W;-;RC;WW_PL_02;4;24;0;YD16QH;94,21;;;;;;13;26;Blé tendre;94.21;;;;;;;;;;;210025;R10749;WS_RW10749;FL;OPUS;00ST82;;;;;;;;;
736860;57476;2015;7;W;-;RC;WW_PL_02;3;25;0;%MOIS;17,84;;;;;;13;26;Blé tendre;17.84;;;;;;;;;;;67853;;;;;;;;;;;;;;
736860;57476;2015;7;W;-;RC;WW_PL_02;3;25;0;YD15QH;85,87;;;;;;13;26;Blé tendre;85.87;;;;;;;;;;;67853;;;;;;;;;;;;;;
736860;57476;2015;7;W;-;RC;WW_PL_02;3;25;0;YD16QH;86,86;;;;;;13;26;Blé tendre;86.86;;;;;;;;;;;67853;;;;;;;;;;;;;;
736865;57476;2015;7;W;-;RC;WW_PL_02;4;25;0;%MOIS;17,64;;;;;;13;26;Blé tendre;17.64;;;;;;;;;;;67853;;;;;;;;;;;;;;
736865;57476;2015;7;W;-;RC;WW_PL_02;4;25;0;YD15QH;86,95;;;;;;13;26;Blé tendre;86.95;;;;;;;;;;;67853;;;;;;;;;;;;;;
736865;57476;2015;7;W;-;RC;WW_PL_02;4;25;0;YD16QH;87,96;;;;;;13;26;Blé tendre;87.96;;;;;;;;;;;67853;;;;;;;;;;;;;;
736862;57476;2015;7;W;-;RC;WW_PL_02;2;26;0;%MOIS;17,14;;;;;;13;26;Blé tendre;17.14;;;;;;;;;;;4225;R10755;R10755;FL;00ST82;PBIS99-92;;;;;;;;;
736862;57476;2015;7;W;-;RC;WW_PL_02;2;26;0;YD15QH;86,56;;;;;;13;26;Blé tendre;86.56;;;;;;;;;;;4225;R10755;R10755;FL;00ST82;PBIS99-92;;;;;;;;;
736862;57476;2015;7;W;-;RC;WW_PL_02;2;26;0;YD16QH;87,57;;;;;;13;26;Blé tendre;87.57;;;;;;;;;;;4225;R10755;R10755;FL;00ST82;PBIS99-92;;;;;;;;;
736861;57476;2015;7;W;-;RC;WW_PL_02;3;26;0;%MOIS;17,44;;;;;;13;26;Blé tendre;17.44;;;;;;;;;;;4225;R10755;R10755;FL;00ST82;PBIS99-92;;;;;;;;;
736861;57476;2015;7;W;-;RC;WW_PL_02;3;26;0;YD15QH;88,37;;;;;;13;26;Blé tendre;88.37;;;;;;;;;;;4225;R10755;R10755;FL;00ST82;PBIS99-92;;;;;;;;;
736861;57476;2015;7;W;-;RC;WW_PL_02;3;26;0;YD16QH;89,4;;;;;;13;26;Blé tendre;89.4;;;;;;;;;;;4225;R10755;R10755;FL;00ST82;PBIS99-92;;;;;;;;;
646585;57179;2015;7;W;-;RC;WS_55_05;1;1;0;LOD1;4,24;;;;;;13;26;Blé tendre;4.24;;;;;;;;;;;491938;;;;;;;;;;;;;;
646585;57179;2015;7;W;-;RC;WS_55_05;1;1;0;YD15QH;69,46;;;;;;13;26;Blé tendre;69.46;;;;;;;;;;;491938;;;;;;;;;;;;;;
646582;57179;2015;7;W;-;RC;WS_55_05;1;2;0;LOD1;4,24;;;;;;13;26;Blé tendre;4.24;;;;;;;;;;;214196;;;;;;;;;;;;;;
646582;57179;2015;7;W;-;RC;WS_55_05;1;2;0;YD15QH;67,8;;;;;;13;26;Blé tendre;67.8;;;;;;;;;;;214196;;;;;;;;;;;;;;
646581;57179;2015;7;W;-;RC;WS_55_05;2;2;0;LOD1;3,24;;;;;;13;26;Blé tendre;3.24;;;;;;;;;;;214196;;;;;;;;;;;;;;
646581;57179;2015;7;W;-;RC;WS_55_05;2;2;0;YD15QH;87,24;;;;;;13;26;Blé tendre;87.24;;;;;;;;;;;214196;;;;;;;;;;;;;;
646587;57179;2015;7;W;-;RC;WS_55_05;1;3;0;LOD1;5,24;;;;;;13;26;Blé tendre;5.24;;;;;;;;;;;540299;;;;;;;;;;;;;;
646587;57179;2015;7;W;-;RC;WS_55_05;1;3;0;YD15QH;82,68;;;;;;13;26;Blé tendre;82.68;;;;;;;;;;;540299;;;;;;;;;;;;;;
646588;57179;2015;7;W;-;RC;WS_55_05;2;3;0;LOD1;8,24;;;;;;13;26;Blé tendre;8.24;;;;;;;;;;;540299;;;;;;;;;;;;;;
646588;57179;2015;7;W;-;RC;WS_55_05;2;3;0;YD15QH;96,13;;;;;;13;26;Blé tendre;96.13;;;;;;;;;;;540299;;;;;;;;;;;;;;
646589;57179;2015;7;W;-;RC;WS_55_05;2;4;0;LOD1;7,24;;;;;;13;26;Blé tendre;7.24;;;;;;;;;;;535504;;;;;;;;;;;;;;
646589;57179;2015;7;W;-;RC;WS_55_05;2;4;0;YD15QH;94,46;;;;;;13;26;Blé tendre;94.46;;;;;;;;;;;535504;;;;;;;;;;;;;;
646583;57179;2015;7;W;-;RC;WS_55_05;1;5;0;LOD1;4,24;;;;;;13;26;Blé tendre;4.24;;;;;;;;;;;535505;;;;;;;;;;;;;;
646583;57179;2015;7;W;-;RC;WS_55_05;1;5;0;YD15QH;83,68;;;;;;13;26;Blé tendre;83.68;;;;;;;;;;;535505;;;;;;;;;;;;;;
646560;57179;2015;7;W;-;RC;WS_55_05;2;5;0;LOD1;4,24;;;;;;13;26;Blé tendre;4.24;;;;;;;;;;;535505;;;;;;;;;;;;;;
646560;57179;2015;7;W;-;RC;WS_55_05;2;5;0;YD15QH;86,91;;;;;;13;26;Blé tendre;86.91;;;;;;;;;;;535505;;;;;;;;;;;;;;
646565;57179;2015;7;W;-;RC;WS_55_05;1;6;0;LOD1;7,24;;;;;;13;26;Blé tendre;7.24;;;;;;;;;;;535506;;;;;;;;;;;;;;
646565;57179;2015;7;W;-;RC;WS_55_05;1;6;0;YD15QH;91,91;;;;;;13;26;Blé tendre;91.91;;;;;;;;;;;535506;;;;;;;;;;;;;;
646564;57179;2015;7;W;-;RC;WS_55_05;2;6;0;LOD1;9,24;;;;;;13;26;Blé tendre;9.24;;;;;;;;;;;535506;;;;;;;;;;;;;;
646564;57179;2015;7;W;-;RC;WS_55_05;2;6;0;YD15QH;92,91;;;;;;13;26;Blé tendre;92.91;;;;;;;;;;;535506;;;;;;;;;;;;;;
646562;57179;2015;7;W;-;RC;WS_55_05;1;7;0;LOD1;5,24;;;;;;13;26;Blé tendre;5.24;;;;;;;;;;;535507;;;;;;;;;;;;;;
646562;57179;2015;7;W;-;RC;WS_55_05;1;7;0;YD15QH;77,13;;;;;;13;26;Blé tendre;77.13;;;;;;;;;;;535507;;;;;;;;;;;;;;
646567;57179;2015;7;W;-;RC;WS_55_05;1;8;0;LOD1;10,24;;;;;;13;26;Blé tendre;10.24;;;;;;;;;;;535508;;;;;;;;;;;;;;
646567;57179;2015;7;W;-;RC;WS_55_05;1;8;0;YD15QH;95,68;;;;;;13;26;Blé tendre;95.68;;;;;;;;;;;535508;;;;;;;;;;;;;;
646568;57179;2015;7;W;-;RC;WS_55_05;2;8;0;LOD1;5,24;;;;;;13;26;Blé tendre;5.24;;;;;;;;;;;535508;;;;;;;;;;;;;;
646568;57179;2015;7;W;-;RC;WS_55_05;2;8;0;YD15QH;91,91;;;;;;13;26;Blé tendre;91.91;;;;;;;;;;;535508;;;;;;;;;;;;;;
646566;57179;2015;7;W;-;RC;WS_55_05;1;9;0;LOD1;9,24;;;;;;13;26;Blé tendre;9.24;;;;;;;;;;;535509;;;;;;;;;;;;;;
646566;57179;2015;7;W;-;RC;WS_55_05;1;9;0;YD15QH;94,57;;;;;;13;26;Blé tendre;94.57;;;;;;;;;;;535509;;;;;;;;;;;;;;
646569;57179;2015;7;W;-;RC;WS_55_05;2;9;0;LOD1;6,24;;;;;;13;26;Blé tendre;6.24;;;;;;;;;;;535509;;;;;;;;;;;;;;
646569;57179;2015;7;W;-;RC;WS_55_05;2;9;0;YD15QH;98,57;;;;;;13;26;Blé tendre;98.57;;;;;;;;;;;535509;;;;;;;;;;;;;;
646590;57179;2015;7;W;-;RC;WS_55_05;2;10;0;LOD1;3,24;;;;;;13;26;Blé tendre;3.24;;;;;;;;;;;535510;;;;;;;;;;;;;;
646590;57179;2015;7;W;-;RC;WS_55_05;2;10;0;YD15QH;106,8;;;;;;13;26;Blé tendre;106.8;;;;;;;;;;;535510;;;;;;;;;;;;;;
646594;57179;2015;7;W;-;RC;WS_55_05;2;11;0;LOD1;3,24;;;;;;13;26;Blé tendre;3.24;;;;;;;;;;;535511;;;;;;;;;;;;;;
646594;57179;2015;7;W;-;RC;WS_55_05;2;11;0;YD15QH;101,35;;;;;;13;26;Blé tendre;101.35;;;;;;;;;;;535511;;;;;;;;;;;;;;
646596;57179;2015;7;W;-;RC;WS_55_05;1;14;0;LOD1;5,24;;;;;;13;26;Blé tendre;5.24;;;;;;;;;;;535445;;;;;;;;;;;;;;
646596;57179;2015;7;W;-;RC;WS_55_05;1;14;0;YD15QH;81,57;;;;;;13;26;Blé tendre;81.57;;;;;;;;;;;535445;;;;;;;;;;;;;;
646599;57179;2015;7;W;-;RC;WS_55_05;2;14;0;LOD1;7,24;;;;;;13;26;Blé tendre;7.24;;;;;;;;;;;535445;;;;;;;;;;;;;;
646599;57179;2015;7;W;-;RC;WS_55_05;2;14;0;YD15QH;83,91;;;;;;13;26;Blé tendre;83.91;;;;;;;;;;;535445;;;;;;;;;;;;;;
646530;57179;2015;7;W;-;RC;WS_55_05;2;15;0;LOD1;5,24;;;;;;13;26;Blé tendre;5.24;;;;;;;;;;;535450;;;;;;;;;;;;;;
646530;57179;2015;7;W;-;RC;WS_55_05;2;15;0;YD15QH;91,02;;;;;;13;26;Blé tendre;91.02;;;;;;;;;;;535450;;;;;;;;;;;;;;
646532;57179;2015;7;W;-;RC;WS_55_05;1;17;0;LOD1;10,24;;;;;;13;26;Blé tendre;10.24;;;;;;;;;;;375838;;;;;;;;;;;;;;
646532;57179;2015;7;W;-;RC;WS_55_05;1;17;0;YD15QH;92,68;;;;;;13;26;Blé tendre;92.68;;;;;;;;;;;375838;;;;;;;;;;;;;;
646531;57179;2015;7;W;-;RC;WS_55_05;2;17;0;LOD1;10,24;;;;;;13;26;Blé tendre;10.24;;;;;;;;;;;375838;;;;;;;;;;;;;;
646531;57179;2015;7;W;-;RC;WS_55_05;2;17;0;YD15QH;94,8;;;;;;13;26;Blé tendre;94.8;;;;;;;;;;;375838;;;;;;;;;;;;;;
646537;57179;2015;7;W;-;RC;WS_55_05;1;18;0;LOD1;6,24;;;;;;13;26;Blé tendre;6.24;;;;;;;;;;;234931;RW21304;07WL0131:@.$2.0226.0004.@.;SG;PREMIO_PED06/MUSKETEER_PED06;PREMIO_SSD07;P5;5.0;;;;;;;
646537;57179;2015;7;W;-;RC;WS_55_05;1;18;0;YD15QH;111,57;;;;;;13;26;Blé tendre;111.57;;;;;;;;;;;234931;RW21304;07WL0131:@.$2.0226.0004.@.;SG;PREMIO_PED06/MUSKETEER_PED06;PREMIO_SSD07;P5;5.0;;;;;;;
646402;57179;2015;7;W;-;RC;WS_55_05;1;22;0;LOD1;10,24;;;;;;13;26;Blé tendre;10.24;;;;;;;;;;;298195;RGT_LIBRAVO;06WL0537:@.@.$1.0217.0004.0003.@.;SG;OAKLEY_PED05/MERCATO_PED05;PREMIO_PED06;NL-2;6.0;;;;;;;
646402;57179;2015;7;W;-;RC;WS_55_05;1;22;0;YD15QH;88,57;;;;;;13;26;Blé tendre;88.57;;;;;;;;;;;298195;RGT_LIBRAVO;06WL0537:@.@.$1.0217.0004.0003.@.;SG;OAKLEY_PED05/MERCATO_PED05;PREMIO_PED06;NL-2;6.0;;;;;;;
646401;57179;2015;7;W;-;RC;WS_55_05;2;22;0;LOD1;8,24;;;;;;13;26;Blé tendre;8.24;;;;;;;;;;;298195;RGT_LIBRAVO;06WL0537:@.@.$1.0217.0004.0003.@.;SG;OAKLEY_PED05/MERCATO_PED05;PREMIO_PED06;NL-2;6.0;;;;;;;
646401;57179;2015;7;W;-;RC;WS_55_05;2;22;0;YD15QH;95,57;;;;;;13;26;Blé tendre;95.57;;;;;;;;;;;298195;RGT_LIBRAVO;06WL0537:@.@.$1.0217.0004.0003.@.;SG;OAKLEY_PED05/MERCATO_PED05;PREMIO_PED06;NL-2;6.0;;;;;;;
646407;57179;2015;7;W;-;RC;WS_55_05;1;23;0;LOD1;9,24;;;;;;13;26;Blé tendre;9.24;;;;;;;;;;;298196;;;;;;;;;;;;;;
646407;57179;2015;7;W;-;RC;WS_55_05;1;23;0;YD15QH;96,57;;;;;;13;26;Blé tendre;96.57;;;;;;;;;;;298196;;;;;;;;;;;;;;
646408;57179;2015;7;W;-;RC;WS_55_05;2;23;0;LOD1;5,24;;;;;;13;26;Blé tendre;5.24;;;;;;;;;;;298196;;;;;;;;;;;;;;
646408;57179;2015;7;W;-;RC;WS_55_05;2;23;0;YD15QH;98,57;;;;;;13;26;Blé tendre;98.57;;;;;;;;;;;298196;;;;;;;;;;;;;;
646406;57179;2015;7;W;-;RC;WS_55_05;1;24;0;LOD1;9,24;;;;;;13;26;Blé tendre;9.24;;;;;;;;;;;298198;RGT_TEXACO;06WL0072:@.@.$1.0004.0001.0003.@.;FL;PBIS-10414_SSD06;PREMIO_SSD06;NL-1;6.0;;;;;;;
646406;57179;2015;7;W;-;RC;WS_55_05;1;24;0;YD15QH;81,68;;;;;;13;26;Blé tendre;81.68;;;;;;;;;;;298198;RGT_TEXACO;06WL0072:@.@.$1.0004.0001.0003.@.;FL;PBIS-10414_SSD06;PREMIO_SSD06;NL-1;6.0;;;;;;;
646409;57179;2015;7;W;-;RC;WS_55_05;2;24;0;LOD1;5,24;;;;;;13;26;Blé tendre;5.24;;;;;;;;;;;298198;RGT_TEXACO;06WL0072:@.@.$1.0004.0001.0003.@.;FL;PBIS-10414_SSD06;PREMIO_SSD06;NL-1;6.0;;;;;;;
646409;57179;2015;7;W;-;RC;WS_55_05;2;24;0;YD15QH;96,68;;;;;;13;26;Blé tendre;96.68;;;;;;;;;;;298198;RGT_TEXACO;06WL0072:@.@.$1.0004.0001.0003.@.;FL;PBIS-10414_SSD06;PREMIO_SSD06;NL-1;6.0;;;;;;;
646403;57179;2015;7;W;-;RC;WS_55_05;1;25;0;LOD1;7,24;;;;;;13;26;Blé tendre;7.24;;;;;;;;;;;269929;;;;;;;;;;;;;;
646403;57179;2015;7;W;-;RC;WS_55_05;1;25;0;YD15QH;88,46;;;;;;13;26;Blé tendre;88.46;;;;;;;;;;;269929;;;;;;;;;;;;;;
646455;57179;2015;7;W;-;RC;WS_55_05;1;26;0;LOD1;5,24;;;;;;13;26;Blé tendre;5.24;;;;;;;;;;;91817;;;;;;;;;;;;;;
646455;57179;2015;7;W;-;RC;WS_55_05;1;26;0;YD15QH;80,24;;;;;;13;26;Blé tendre;80.24;;;;;;;;;;;91817;;;;;;;;;;;;;;
646454;57179;2015;7;W;-;RC;WS_55_05;2;26;0;LOD1;8,24;;;;;;13;26;Blé tendre;8.24;;;;;;;;;;;91817;;;;;;;;;;;;;;
646454;57179;2015;7;W;-;RC;WS_55_05;2;26;0;YD15QH;72,68;;;;;;13;26;Blé tendre;72.68;;;;;;;;;;;91817;;;;;;;;;;;;;;
646452;57179;2015;7;W;-;RC;WS_55_05;1;27;0;LOD1;3,24;;;;;;13;26;Blé tendre;3.24;;;;;;;;;;;63668;;;;;;;;;;;;;;
646452;57179;2015;7;W;-;RC;WS_55_05;1;27;0;YD15QH;101,8;;;;;;13;26;Blé tendre;101.8;;;;;;;;;;;63668;;;;;;;;;;;;;;
646458;57179;2015;7;W;-;RC;WS_55_05;2;28;0;LOD1;5,24;;;;;;13;26;Blé tendre;5.24;;;;;;;;;;;146135;;;;;;;;;;;;;;
646458;57179;2015;7;W;-;RC;WS_55_05;2;28;0;YD15QH;81,02;;;;;;13;26;Blé tendre;81.02;;;;;;;;;;;146135;;;;;;;;;;;;;;
646456;57179;2015;7;W;-;RC;WS_55_05;1;29;0;LOD1;4,24;;;;;;13;26;Blé tendre;4.24;;;;;;;;;;;122972;;;;;;;;;;;;;;
646456;57179;2015;7;W;-;RC;WS_55_05;1;29;0;YD15QH;94,91;;;;;;13;26;Blé tendre;94.91;;;;;;;;;;;122972;;;;;;;;;;;;;;
646459;57179;2015;7;W;-;RC;WS_55_05;2;29;0;LOD1;4,24;;;;;;13;26;Blé tendre;4.24;;;;;;;;;;;122972;;;;;;;;;;;;;;
646459;57179;2015;7;W;-;RC;WS_55_05;2;29;0;YD15QH;87,35;;;;;;13;26;Blé tendre;87.35;;;;;;;;;;;122972;;;;;;;;;;;;;;
646453;57179;2015;7;W;-;RC;WS_55_05;1;30;0;LOD1;5,24;;;;;;13;26;Blé tendre;5.24;;;;;;;;;;;87721;;;;;;;;;;;;;;
646453;57179;2015;7;W;-;RC;WS_55_05;1;30;0;YD15QH;106,13;;;;;;13;26;Blé tendre;106.13;;;;;;;;;;;87721;;;;;;;;;;;;;;
646445;57179;2015;7;W;-;RC;WS_55_05;1;31;0;LOD1;4,24;;;;;;13;26;Blé tendre;4.24;;;;;;;;;;;232191;;;;;;;;;;;;;;
646445;57179;2015;7;W;-;RC;WS_55_05;1;31;0;YD15QH;102,24;;;;;;13;26;Blé tendre;102.24;;;;;;;;;;;232191;;;;;;;;;;;;;;
646441;57179;2015;7;W;-;RC;WS_55_05;2;32;0;LOD1;3,24;;;;;;13;26;Blé tendre;3.24;;;;;;;;;;;122974;;;;;;;;;;;;;;
646441;57179;2015;7;W;-;RC;WS_55_05;2;32;0;YD15QH;93,46;;;;;;13;26;Blé tendre;93.46;;;;;;;;;;;122974;;;;;;;;;;;;;;
646446;57179;2015;7;W;-;RC;WS_55_05;1;34;0;LOD1;6,24;;;;;;13;26;Blé tendre;6.24;;;;;;;;;;;535513;;;;;;;;;;;;;;
646446;57179;2015;7;W;-;RC;WS_55_05;1;34;0;YD15QH;87,57;;;;;;13;26;Blé tendre;87.57;;;;;;;;;;;535513;;;;;;;;;;;;;;
646420;57179;2015;7;W;-;RC;WS_55_05;2;35;0;LOD1;3,24;;;;;;13;26;Blé tendre;3.24;;;;;;;;;;;535514;;;;;;;;;;;;;;
646420;57179;2015;7;W;-;RC;WS_55_05;2;35;0;YD15QH;83,8;;;;;;13;26;Blé tendre;83.8;;;;;;;;;;;535514;;;;;;;;;;;;;;
646428;57179;2015;7;W;-;RC;WS_55_05;2;38;0;LOD1;7,24;;;;;;13;26;Blé tendre;7.24;;;;;;;;;;;535517;RGT GOLDENO;10WL0010:@.$2.0329.0008.0004.@.;FL;CELLULE;RUBISKO;NL-1;6.0;;;;;;;
646428;57179;2015;7;W;-;RC;WS_55_05;2;38;0;YD15QH;106,46;;;;;;13;26;Blé tendre;106.46;;;;;;;;;;;535517;RGT GOLDENO;10WL0010:@.$2.0329.0008.0004.@.;FL;CELLULE;RUBISKO;NL-1;6.0;;;;;;;
646426;57179;2015;7;W;-;RC;WS_55_05;1;39;0;LOD1;3,24;;;;;;13;26;Blé tendre;3.24;;;;;;;;;;;535518;;;;;;;;;;;;;;
646426;57179;2015;7;W;-;RC;WS_55_05;1;39;0;YD15QH;99,02;;;;;;13;26;Blé tendre;99.02;;;;;;;;;;;535518;;;;;;;;;;;;;;
646429;57179;2015;7;W;-;RC;WS_55_05;2;39;0;LOD1;3,24;;;;;;13;26;Blé tendre;3.24;;;;;;;;;;;535518;;;;;;;;;;;;;;
646429;57179;2015;7;W;-;RC;WS_55_05;2;39;0;YD15QH;108,68;;;;;;13;26;Blé tendre;108.68;;;;;;;;;;;535518;;;;;;;;;;;;;;
646415;57179;2015;7;W;-;RC;WS_55_05;1;41;0;LOD1;3,24;;;;;;13;26;Blé tendre;3.24;;;;;;;;;;;535520;;;;;;;;;;;;;;
646415;57179;2015;7;W;-;RC;WS_55_05;1;41;0;YD15QH;102,91;;;;;;13;26;Blé tendre;102.91;;;;;;;;;;;535520;;;;;;;;;;;;;;
646411;57179;2015;7;W;-;RC;WS_55_05;2;42;0;LOD1;3,24;;;;;;13;26;Blé tendre;3.24;;;;;;;;;;;535521;;;;;;;;;;;;;;
646411;57179;2015;7;W;-;RC;WS_55_05;2;42;0;YD15QH;95,35;;;;;;13;26;Blé tendre;95.35;;;;;;;;;;;535521;;;;;;;;;;;;;;
646417;57179;2015;7;W;-;RC;WS_55_05;1;43;0;LOD1;3,24;;;;;;13;26;Blé tendre;3.24;;;;;;;;;;;535522;;;;;;;;;;;;;;
646417;57179;2015;7;W;-;RC;WS_55_05;1;43;0;YD15QH;92,13;;;;;;13;26;Blé tendre;92.13;;;;;;;;;;;535522;;;;;;;;;;;;;;
646418;57179;2015;7;W;-;RC;WS_55_05;2;43;0;LOD1;4,24;;;;;;13;26;Blé tendre;4.24;;;;;;;;;;;535522;;;;;;;;;;;;;;
646418;57179;2015;7;W;-;RC;WS_55_05;2;43;0;YD15QH;91,35;;;;;;13;26;Blé tendre;91.35;;;;;;;;;;;535522;;;;;;;;;;;;;;
646416;57179;2015;7;W;-;RC;WS_55_05;1;44;0;LOD1;3,24;;;;;;13;26;Blé tendre;3.24;;;;;;;;;;;535523;;;;;;;;;;;;;;
646416;57179;2015;7;W;-;RC;WS_55_05;1;44;0;YD15QH;90,02;;;;;;13;26;Blé tendre;90.02;;;;;;;;;;;535523;;;;;;;;;;;;;;
646419;57179;2015;7;W;-;RC;WS_55_05;2;44;0;LOD1;4,24;;;;;;13;26;Blé tendre;4.24;;;;;;;;;;;535523;;;;;;;;;;;;;;
646419;57179;2015;7;W;-;RC;WS_55_05;2;44;0;YD15QH;98,68;;;;;;13;26;Blé tendre;98.68;;;;;;;;;;;535523;;;;;;;;;;;;;;
646470;57179;2015;7;W;-;RC;WS_55_05;2;45;0;LOD1;7,24;;;;;;13;26;Blé tendre;7.24;;;;;;;;;;;535524;;;;;;;;;;;;;;
646470;57179;2015;7;W;-;RC;WS_55_05;2;45;0;YD15QH;96,13;;;;;;13;26;Blé tendre;96.13;;;;;;;;;;;535524;;;;;;;;;;;;;;
646475;57179;2015;7;W;-;RC;WS_55_05;1;46;0;LOD1;4,24;;;;;;13;26;Blé tendre;4.24;;;;;;;;;;;535525;;;;;;;;;;;;;;
646475;57179;2015;7;W;-;RC;WS_55_05;1;46;0;YD15QH;90,35;;;;;;13;26;Blé tendre;90.35;;;;;;;;;;;535525;;;;;;;;;;;;;;
646474;57179;2015;7;W;-;RC;WS_55_05;2;46;0;LOD1;5,24;;;;;;13;26;Blé tendre;5.24;;;;;;;;;;;535525;;;;;;;;;;;;;;
646474;57179;2015;7;W;-;RC;WS_55_05;2;46;0;YD15QH;108,02;;;;;;13;26;Blé tendre;108.02;;;;;;;;;;;535525;;;;;;;;;;;;;;
646471;57179;2015;7;W;-;RC;WS_55_05;2;47;0;LOD1;9,24;;;;;;13;26;Blé tendre;9.24;;;;;;;;;;;535526;;;;;;;;;;;;;;
646471;57179;2015;7;W;-;RC;WS_55_05;2;47;0;YD15QH;85,46;;;;;;13;26;Blé tendre;85.46;;;;;;;;;;;535526;;;;;;;;;;;;;;
646477;57179;2015;7;W;-;RC;WS_55_05;1;48;0;LOD1;3,24;;;;;;13;26;Blé tendre;3.24;;;;;;;;;;;535527;;;;;;;;;;;;;;
646477;57179;2015;7;W;-;RC;WS_55_05;1;48;0;YD15QH;74,68;;;;;;13;26;Blé tendre;74.68;;;;;;;;;;;535527;;;;;;;;;;;;;;
646476;57179;2015;7;W;-;RC;WS_55_05;1;49;0;LOD1;6,24;;;;;;13;26;Blé tendre;6.24;;;;;;;;;;;535528;;;;;;;;;;;;;;
646476;57179;2015;7;W;-;RC;WS_55_05;1;49;0;YD15QH;90,68;;;;;;13;26;Blé tendre;90.68;;;;;;;;;;;535528;;;;;;;;;;;;;;
646479;57179;2015;7;W;-;RC;WS_55_05;2;49;0;LOD1;4,24;;;;;;13;26;Blé tendre;4.24;;;;;;;;;;;535528;;;;;;;;;;;;;;
646479;57179;2015;7;W;-;RC;WS_55_05;2;49;0;YD15QH;87,57;;;;;;13;26;Blé tendre;87.57;;;;;;;;;;;535528;;;;;;;;;;;;;;
646183;57756;2015;7;W;-;RC;WS_52_05;1;1;0;LOD1;5,24;;;;;;13;26;Blé tendre;5.24;;;;;;;;;;;491938;;;;;;;;;;;;;;
646183;57756;2015;7;W;-;RC;WS_52_05;1;1;0;%MOIS;14,14;;;;;;13;26;Blé tendre;14.14;;;;;;;;;;;491938;;;;;;;;;;;;;;
646183;57756;2015;7;W;-;RC;WS_52_05;1;1;0;YD15QH;74,56;;;;;;13;26;Blé tendre;74.56;;;;;;;;;;;491938;;;;;;;;;;;;;;
646183;57756;2015;7;W;-;RC;WS_52_05;1;1;0;YD16QH;75,42;;;;;;13;26;Blé tendre;75.42;;;;;;;;;;;491938;;;;;;;;;;;;;;
646160;57756;2015;7;W;-;RC;WS_52_05;2;1;0;LOD1;3,24;;;;;;13;26;Blé tendre;3.24;;;;;;;;;;;491938;;;;;;;;;;;;;;
646160;57756;2015;7;W;-;RC;WS_52_05;2;1;0;%MOIS;14,34;;;;;;13;26;Blé tendre;14.34;;;;;;;;;;;491938;;;;;;;;;;;;;;
